capture_date,last_update,confirmed,deaths,recovered,active,incident_rate,case_fatality_ratio,uid
2021-04-15,2021-04-15 04:20:54,6271,100,0,0,8326.473165679687,1.5946420028703556,84000039
2021-04-15,2021-04-15 04:20:54,5084,118,0,0,9213.81710101852,2.321007081038552,84000039
2021-04-15,2021-04-15 04:20:54,4546,89,0,0,9355.834533854702,1.957765068191817,84000039
2021-04-15,2021-04-15 04:20:54,31296,894,0,0,8444.547578830348,2.85659509202454,84000039
2021-04-15,2021-04-15 04:20:54,45000,907,0,0,8317.729888191227,2.0155555555555558,84000039
2021-04-15,2021-04-15 04:20:54,15500,459,0,0,7829.310919615707,2.9612903225806453,84000039
2021-04-15,2021-04-15 04:20:54,8347,239,0,0,9074.108297911662,2.8633041811429254,84000039
2021-04-15,2021-04-15 04:20:54,0,2,0,0,0.0,0.0,84000039
2021-04-15,2021-04-15 04:20:54,5551,47,0,0,9410.388553604123,0.8466942893172401,84000039
2021-04-15,2021-04-15 04:20:54,2385,62,0,0,8435.01326259947,2.59958071278826,84000039
2021-04-15,2021-04-15 04:20:54,813,14,0,0,6213.221245701186,1.7220172201722017,84000039
2021-04-15,2021-04-15 04:20:54,23805,291,0,0,10146.972319076564,1.2224322621298047,84000039
2021-04-15,2021-04-15 04:20:54,5056,107,0,0,8439.184790772979,2.1162974683544302,84000039
2021-04-15,2021-04-15 04:20:54,8523,209,0,0,7365.828364013481,2.452188196644374,84000039
2021-04-15,2021-04-15 04:20:54,3216,74,0,0,8764.853374032487,2.300995024875622,84000039
2021-04-15,2021-04-15 04:20:54,12664,184,0,0,9680.69899172126,1.4529374605180039,84000039
2021-04-15,2021-04-15 04:20:54,2255,53,0,0,10357.339702370016,2.350332594235033,84000039
2021-04-15,2021-04-15 04:20:54,3159,38,0,0,14233.576642335769,1.2029123140234252,84000040
2021-04-15,2021-04-15 04:20:54,1156,7,0,0,20273.588214661522,0.6055363321799307,84000040
2021-04-15,2021-04-15 04:20:54,1863,25,0,0,13541.212385521152,1.3419216317767042,84000040
2021-04-15,2021-04-15 04:20:54,470,6,0,0,8849.557522123894,1.2765957446808511,84000040
2021-04-15,2021-04-15 04:20:54,2883,55,0,0,13189.075438034675,1.9077349982656955,84000040
2021-04-15,2021-04-15 04:20:54,1033,18,0,0,10955.562625941246,1.7424975798644724,84000040
2021-04-15,2021-04-15 04:20:54,6068,70,0,0,12642.983644129597,1.1535926170072512,84000040
2021-04-15,2021-04-15 04:20:54,3949,87,0,0,13729.921424101245,2.203089389718916,84000040
2021-04-15,2021-04-15 04:20:54,16832,164,0,0,11349.507100184754,0.9743346007604563,84000040
2021-04-15,2021-04-15 04:20:54,6049,108,0,0,12573.008251751156,1.7854190775334766,84000040
2021-04-15,2021-04-15 04:20:54,5580,74,0,0,11468.031321289844,1.3261648745519714,84000040
2021-04-15,2021-04-15 04:20:54,1606,20,0,0,10946.019629225737,1.2453300124533002,84000040
2021-04-15,2021-04-15 04:20:54,212,1,0,0,9920.449227889565,0.4716981132075472,84000040
2021-04-15,2021-04-15 04:20:54,30562,390,0,0,10760.737146760372,1.2760944964334795,84000040
2021-04-15,2021-04-15 04:20:54,689,15,0,0,12538.67151956324,2.1770682148040637,84000040
2021-04-15,2021-04-15 04:20:54,13508,182,0,0,11186.842127056952,1.3473497186852235,84000040
2021-04-15,2021-04-15 04:20:54,675,16,0,0,11913.166254853513,2.3703703703703702,84000040
2021-04-15,2021-04-15 04:20:54,1951,18,0,0,13795.785603167871,0.9226037929267042,84000040
2021-04-15,2021-04-15 04:20:54,6822,153,0,0,9538.323872374931,2.242744063324538,84000040
2021-04-15,2021-04-15 04:20:54,4065,97,0,0,14015.791469847949,2.3862238622386225,84000040
2021-04-15,2021-04-15 04:20:54,4548,89,0,0,10574.530912134667,1.9569041336851363,84000040
2021-04-15,2021-04-15 04:20:54,545,14,0,0,11142.915559190349,2.5688073394495414,84000040
2021-04-15,2021-04-15 04:20:54,353,5,0,0,9147.447525265612,1.4164305949008498,84000040
2021-04-15,2021-04-15 04:20:54,7735,127,0,0,12668.697589098532,1.6418875242404654,84000040
2021-04-15,2021-04-15 04:20:54,3585,76,0,0,12937.10079029988,2.1199442119944214,84000040
2021-04-15,2021-04-15 04:20:54,5895,119,0,0,10558.082888562525,2.018659881255301,84000040
2021-04-15,2021-04-15 04:20:54,547,7,0,0,12624.048003692593,1.2797074954296161,84000040
2021-04-15,2021-04-15 04:20:54,578,20,0,0,10119.047619047618,3.4602076124567476,84000040
2021-04-15,2021-04-15 04:20:54,323,4,0,0,12174.89634376178,1.238390092879257,84000040
2021-04-15,2021-04-15 04:20:54,416,6,0,0,11279.826464208245,1.4423076923076923,84000040
2021-04-15,2021-04-15 04:20:54,1245,16,0,0,9859.824186267522,1.285140562248996,84000040
2021-04-15,2021-04-15 04:20:54,1226,29,0,0,9232.622938474282,2.365415986949429,84000040
2021-04-15,2021-04-15 04:20:54,3092,56,0,0,12604.973501834487,1.8111254851228977,84000040
2021-04-15,2021-04-15 04:20:54,689,13,0,0,11479.506831056317,1.8867924528301887,84000040
2021-04-15,2021-04-15 04:20:54,1369,35,0,0,12350.022552999551,2.556610664718773,84000040
2021-04-15,2021-04-15 04:20:54,5283,125,0,0,12134.227571317011,2.36607987885671,84000040
2021-04-15,2021-04-15 04:20:54,2035,38,0,0,12908.341262289883,1.8673218673218672,84000040
2021-04-15,2021-04-15 04:20:54,810,24,0,0,9301.791456132292,2.962962962962963,84000040
2021-04-15,2021-04-15 04:20:54,832,13,0,0,8259.704159634666,1.5625,84000040
2021-04-15,2021-04-15 04:20:54,5535,63,0,0,11102.641766794375,1.1382113821138211,84000040
2021-04-15,2021-04-15 04:20:54,3198,69,0,0,9169.366631304298,2.1575984990619137,84000040
2021-04-15,2021-04-15 04:20:54,4174,56,0,0,8693.840994772032,1.3416387158600862,84000040
2021-04-15,2021-04-15 04:20:54,1487,20,0,0,14503.072271530284,1.3449899125756557,84000040
2021-04-15,2021-04-15 04:20:54,954,21,0,0,12504.915454187969,2.20125786163522,84000040
2021-04-15,2021-04-15 04:20:54,2034,22,0,0,12013.46642253854,1.0816125860373649,84000040
2021-04-15,2021-04-15 04:20:54,4154,68,0,0,10107.055961070559,1.6369764082811749,84000040
2021-04-15,2021-04-15 04:20:54,5237,67,0,0,12939.170825715271,1.2793584113041818,84000040
2021-04-15,2021-04-15 04:20:54,3912,88,0,0,11915.204678362574,2.2494887525562373,84000040
2021-04-15,2021-04-15 04:20:54,1991,56,0,0,10160.236783016942,2.812656956303365,84000040
2021-04-15,2021-04-15 04:20:54,2005,37,0,0,14247.139913309173,1.8453865336658355,84000040
2021-04-15,2021-04-15 04:20:54,9281,163,0,0,13649.131579334382,1.7562762633336926,84000040
2021-04-15,2021-04-15 04:20:54,1374,19,0,0,12343.904411104124,1.3828238719068413,84000040
2021-04-15,2021-04-15 04:20:54,1140,18,0,0,11314.013497419612,1.5789473684210527,84000040
2021-04-15,2021-04-15 04:20:54,1779,30,0,0,14833.652964229132,1.6863406408094435,84000040
2021-04-15,2021-04-15 04:20:54,85218,1172,0,0,10686.527035466259,1.3752962989039874,84000040
2021-04-15,2021-04-15 04:20:54,3698,77,0,0,9613.934745872872,2.0822065981611684,84000040
2021-04-15,2021-04-15 04:20:54,4618,72,0,0,9833.273002150627,1.559116500649632,84000040
2021-04-15,2021-04-15 04:20:54,3822,62,0,0,12278.729077649628,1.6221873364730508,84000040
2021-04-15,2021-04-15 04:20:54,0,0,0,0,0.0,0.0,84000040
2021-04-15,2021-04-15 04:20:54,1761,47,0,0,10753.541768441622,2.668938103350369,84000040
2021-04-15,2021-04-15 04:20:54,8623,70,0,0,10543.62711532818,0.8117824423054621,84000040
2021-04-15,2021-04-15 04:20:54,4595,68,0,0,10525.954093553857,1.4798694232861807,84000040
2021-04-15,2021-04-15 04:20:54,5060,72,0,0,13217.009716852994,1.4229249011857708,84000040
2021-04-15,2021-04-15 04:20:54,8271,123,0,0,11393.817500551026,1.4871236851650345,84000040
2021-04-15,2021-04-15 04:20:54,1008,20,0,0,9084.354722422497,1.9841269841269842,84000040
2021-04-15,2021-04-15 04:20:54,390,12,0,0,10884.733463578008,3.076923076923077,84000040
2021-04-15,2021-04-15 04:20:54,10306,168,0,0,11146.56226002877,1.6301183776440908,84000040
2021-04-15,2021-04-15 04:20:54,2849,68,0,0,11744.579107923159,2.386802386802387,84000040
2021-04-15,2021-04-15 04:20:54,4079,49,0,0,9812.600736125478,1.201274822260358,84000040
2021-04-15,2021-04-15 04:20:54,4804,99,0,0,11135.062466680574,2.060782681099084,84000040
2021-04-15,2021-04-15 04:20:54,3497,32,0,0,17499.87489365961,0.9150700600514727,84000040
2021-04-15,2021-04-15 04:20:54,801,17,0,0,11048.275862068966,2.1223470661672907,84000040
2021-04-15,2021-04-15 04:20:54,73345,1022,0,0,11256.96797799715,1.393414684027541,84000040
2021-04-15,2021-04-15 04:20:54,474,0,0,0,0.0,0.0,84000040
2021-04-15,2021-04-15 04:20:54,7970,112,0,0,9804.524597424006,1.4052697616060226,84000040
2021-04-15,2021-04-15 04:20:54,5127,107,0,0,9950.12323636152,2.0869904427540473,84000040
2021-04-15,2021-04-15 04:20:54,1074,21,0,0,9838.768779772809,1.9553072625698324,84000040
2021-04-15,2021-04-15 04:20:54,1204,17,0,0,13692.710110315025,1.4119601328903655,84000040
2021-04-15,2021-04-15 04:20:54,3141,33,0,0,15541.042006827964,1.0506208213944603,84000040
2021-04-15,2021-04-15 04:20:54,826,13,0,0,5122.798313073679,1.5738498789346247,84000041
2021-04-15,2021-04-15 04:20:54,2698,18,0,0,2899.42290952468,0.6671608598962194,84000041
2021-04-15,2021-04-15 04:20:54,15074,202,0,0,3604.607508124356,1.3400557250895582,84000041
2021-04-15,2021-04-15 04:20:54,877,8,0,0,2180.2903739061253,0.9122006841505131,84000041
2021-04-15,2021-04-15 04:20:54,1518,25,0,0,2899.491920388127,1.6469038208168643,84000041
2021-04-15,2021-04-15 04:20:54,1951,31,0,0,3025.415975312854,1.5889287544848796,84000041
2021-04-15,2021-04-15 04:20:54,848,19,0,0,3474.8401901327647,2.240566037735849,84000041
2021-04-15,2021-04-15 04:20:54,585,9,0,0,2551.7993456924755,1.5384615384615385,84000041
2021-04-15,2021-04-15 04:20:54,6877,72,0,0,3478.643546526921,1.0469681547186274,84000041
2021-04-15,2021-04-15 04:20:54,3014,65,0,0,2715.804649486394,2.1566025215660254,84000041
2021-04-15,2021-04-15 04:20:54,55,1,0,0,2876.569037656904,1.8181818181818181,84000041
2021-04-15,2021-04-15 04:20:54,378,4,0,0,5250.729267953881,1.0582010582010581,84000041
2021-04-15,2021-04-15 04:20:54,304,6,0,0,4111.997835790613,1.9736842105263157,84000041
2021-04-15,2021-04-15 04:20:54,1115,29,0,0,4768.625438371397,2.600896860986547,84000041
2021-04-15,2021-04-15 04:20:54,9760,126,0,0,4417.408936201028,1.290983606557377,84000041
2021-04-15,2021-04-15 04:20:54,2051,32,0,0,8317.787330683754,1.560214529497806,84000041
2021-04-15,2021-04-15 04:20:54,3000,62,0,0,3429.0808920182426,2.066666666666667,84000041
2021-04-15,2021-04-15 04:20:54,3319,58,0,0,4863.858846976757,1.7475143115396203,84000041
2021-04-15,2021-04-15 04:20:54,412,7,0,0,5235.735163299021,1.6990291262135921,84000041
2021-04-15,2021-04-15 04:20:54,11346,144,0,0,2969.636215637571,1.269169751454257,84000041
2021-04-15,2021-04-15 04:20:54,1287,20,0,0,2575.957727873184,1.554001554001554,84000041
2021-04-15,2021-04-15 04:20:54,4062,62,0,0,3130.659966550802,1.5263417035942886,84000041
2021-04-15,2021-04-15 04:20:54,3423,58,0,0,11196.885937653333,1.6944200993280747,84000041
2021-04-15,2021-04-15 04:20:54,19919,299,0,0,5726.845649161342,1.5010793714543902,84000041
2021-04-15,2021-04-15 04:20:54,1072,15,0,0,9238.989916400931,1.3992537313432836,84000041
2021-04-15,2021-04-15 04:20:54,34438,566,0,0,4236.6719771669,1.6435333062314885,84000041
2021-04-15,2021-04-15 04:20:54,3383,51,0,0,3929.836789219957,1.5075376884422111,84000041
2021-04-15,2021-04-15 04:20:54,57,0,0,0,3202.247191011236,0.0,84000041
2021-04-15,2021-04-15 04:20:54,570,3,0,0,2108.3000443852648,0.5263157894736842,84000041
2021-04-15,2021-04-15 04:20:54,7935,83,0,0,10179.602309172547,1.0459987397605546,84000041
2021-04-15,2021-04-15 04:20:54,0,0,0,0,0.0,0.0,84000041
2021-04-15,2021-04-15 04:20:54,1406,24,0,0,5239.426122601079,1.7069701280227596,84000041
2021-04-15,2021-04-15 04:20:54,156,5,0,0,2164.261931187569,3.2051282051282053,84000041
2021-04-15,2021-04-15 04:20:54,1272,28,0,0,4767.25882617495,2.20125786163522,84000041
2021-04-15,2021-04-15 04:20:54,23145,229,0,0,3847.2918522852697,0.9894145603802117,84000041
2021-04-15,2021-04-15 04:20:54,25,1,0,0,1876.8768768768768,4.0,84000041
2021-04-15,2021-04-15 04:20:54,4048,74,0,0,3779.6451914098975,1.8280632411067195,84000041
2021-04-15,2021-04-15 04:20:54,8579,163,0,0,8328.398489452378,1.8999883436297937,84000042
2021-04-15,2021-04-15 04:20:54,92385,1860,0,0,7597.1695126413915,2.0133138496509173,84000042
2021-04-15,2021-04-15 04:20:54,5407,122,0,0,8352.514095929559,2.2563343813574996,84000042
2021-04-15,2021-04-15 04:20:54,14003,362,0,0,8542.112743931824,2.585160322787974,84000042
2021-04-15,2021-04-15 04:20:54,4098,130,0,0,8557.467423989308,3.17227916056613,84000042
2021-04-15,2021-04-15 04:20:54,42692,949,0,0,10136.668851088887,2.2228989037758833,84000042
2021-04-15,2021-04-15 04:20:54,11708,317,0,0,9610.191333754687,2.7075503928937477,84000042
2021-04-15,2021-04-15 04:20:54,5255,86,0,0,8711.436765412858,1.6365366317792578,84000042
2021-04-15,2021-04-15 04:20:54,54881,1201,0,0,8735.2571346714,2.188371203148631,84000042
2021-04-15,2021-04-15 04:20:54,16049,395,0,0,8543.38232554178,2.461212536606642,84000042
2021-04-15,2021-04-15 04:20:54,12890,410,0,0,9900.761951579208,3.1807602792862686,84000042
2021-04-15,2021-04-15 04:20:54,284,7,0,0,6386.327861479648,2.464788732394366,84000042
2021-04-15,2021-04-15 04:20:54,5749,159,0,0,8957.340064192453,2.7656983823273613,84000042
2021-04-15,2021-04-15 04:20:54,15431,213,0,0,9502.725005388427,1.3803382800855422,84000042
2021-04-15,2021-04-15 04:20:54,33443,754,0,0,6370.228709553913,2.254582423825614,84000042
2021-04-15,2021-04-15 04:20:54,2920,89,0,0,7596.649149279359,3.047945205479452,84000042
2021-04-15,2021-04-15 04:20:54,7673,131,0,0,9681.408113052805,1.7072852860680308,84000042
2021-04-15,2021-04-15 04:20:54,3294,60,0,0,8526.610064195485,1.8214936247723132,84000042
2021-04-15,2021-04-15 04:20:54,5155,130,0,0,7935.164090881103,2.521823472356935,84000042
2021-04-15,2021-04-15 04:20:54,6814,146,0,0,8051.6135130983475,2.142647490460816,84000042
2021-04-15,2021-04-15 04:20:54,18733,502,0,0,7393.535146228835,2.6797629851064966,84000042
2021-04-15,2021-04-15 04:20:54,23463,528,0,0,8430.860333669902,2.250351617440225,84000042
2021-04-15,2021-04-15 04:20:54,47653,1304,0,0,8408.160960710864,2.736448911925797,84000042
2021-04-15,2021-04-15 04:20:54,2705,38,0,0,9043.798060849214,1.4048059149722736,84000042
2021-04-15,2021-04-15 04:20:54,19310,400,0,0,7159.063945901056,2.0714655618850335,84000042
2021-04-15,2021-04-15 04:20:54,11836,296,0,0,9155.746708541548,2.500844880027036,84000042
2021-04-15,2021-04-15 04:20:54,1395,21,0,0,19249.344556368156,1.5053763440860215,84000042
2021-04-15,2021-04-15 04:20:54,14080,347,0,0,9082.288891612428,2.4644886363636362,84000042
2021-04-15,2021-04-15 04:20:54,1240,15,0,0,8534.067446662079,1.2096774193548387,84000042
2021-04-15,2021-04-15 04:20:54,3045,38,0,0,8403.941158612315,1.2479474548440066,84000042
2021-04-15,2021-04-15 04:20:54,4713,128,0,0,10439.925571504518,2.7158922130277956,84000042
2021-04-15,2021-04-15 04:20:54,5639,165,0,0,6707.266304283184,2.926050718212449,84000042
2021-04-15,2021-04-15 04:20:54,3109,92,0,0,7159.470351180195,2.9591508523641044,84000042
2021-04-15,2021-04-15 04:20:54,1983,82,0,0,8007.915034527319,4.135148764498235,84000042
2021-04-15,2021-04-15 04:20:54,16614,445,0,0,7923.729217738011,2.67846394606958,84000042
2021-04-15,2021-04-15 04:20:54,50487,1088,0,0,9251.379818369724,2.1550102006457106,84000042
2021-04-15,2021-04-15 04:20:54,6946,199,0,0,8122.836560950509,2.8649582493521453,84000042
2021-04-15,2021-04-15 04:20:54,14441,266,0,0,10184.564823369275,1.8419777023751818,84000042
2021-04-15,2021-04-15 04:20:54,36160,814,0,0,9791.020204809947,2.2511061946902653,84000042
2021-04-15,2021-04-15 04:20:54,28607,776,0,0,9012.43474672119,2.712622784633132,84000042
2021-04-15,2021-04-15 04:20:54,10766,268,0,0,9502.290399738744,2.48931822403864,84000042
2021-04-15,2021-04-15 04:20:54,3302,66,0,0,8128.0,1.9987886129618413,84000042
2021-04-15,2021-04-15 04:20:54,8810,250,0,0,8051.2501827752585,2.837684449489217,84000042
2021-04-15,2021-04-15 04:20:54,4903,175,0,0,10626.81520655425,3.5692433204160716,84000042
2021-04-15,2021-04-15 04:20:54,12678,294,0,0,7445.7776133340385,2.318977756743966,84000042
2021-04-15,2021-04-15 04:20:54,63910,1625,0,0,7691.520793342279,2.5426380848067596,84000042
2021-04-15,2021-04-15 04:20:54,1895,60,0,0,10394.953373560063,3.1662269129287597,84000042
2021-04-15,2021-04-15 04:20:54,32586,685,0,0,10673.960397661202,2.1021297489719513,84000042
2021-04-15,2021-04-15 04:20:54,8878,338,0,0,9772.904901863654,3.8071637756251406,84000042
2021-04-15,2021-04-15 04:20:54,3420,94,0,0,7391.078838174274,2.7485380116959064,84000042
2021-04-15,2021-04-15 04:20:54,138643,3350,0,0,8752.361015716537,2.416277778178487,84000042
2021-04-15,2021-04-15 04:20:54,3472,52,0,0,6221.218799835153,1.4976958525345623,84000042
2021-04-15,2021-04-15 04:20:54,1015,23,0,0,6141.837105167615,2.2660098522167487,84000042
2021-04-15,2021-04-15 04:20:54,13454,387,0,0,9517.611188534158,2.8764679649174965,84000042
2021-04-15,2021-04-15 04:20:54,3399,82,0,0,8419.201426731399,2.4124742571344515,84000042
2021-04-15,2021-04-15 04:20:54,7200,192,0,0,9802.987188040357,2.6666666666666665,84000042
2021-04-15,2021-04-15 04:20:54,367,20,0,0,6050.1153972964075,5.449591280653951,84000042
2021-04-15,2021-04-15 04:20:54,2190,57,0,0,5430.470144812537,2.6027397260273974,84000042
2021-04-15,2021-04-15 04:20:54,2743,102,0,0,6757.6556379493,3.7185563251913964,84000042
2021-04-15,2021-04-15 04:20:54,0,0,0,0,0.0,0.0,84000042
2021-04-15,2021-04-15 04:20:54,5629,86,0,0,12530.329675222049,1.5278024515899804,84000042
2021-04-15,2021-04-15 04:20:54,3625,90,0,0,7154.416989026605,2.4827586206896552,84000042
2021-04-15,2021-04-15 04:20:54,2387,99,0,0,6090.684085631906,4.147465437788019,84000042
2021-04-15,2021-04-15 04:20:54,16104,282,0,0,7784.7871800449575,1.751117734724292,84000042
2021-04-15,2021-04-15 04:20:54,3599,75,0,0,7007.262319658886,2.0839121978327313,84000042
2021-04-15,2021-04-15 04:20:54,31001,718,0,0,8885.379436455822,2.31605432082836,84000042
2021-04-15,2021-04-15 04:20:54,1672,44,0,0,6240.203030529223,2.6315789473684212,84000042
2021-04-15,2021-04-15 04:20:54,41711,760,0,0,9288.555153231877,1.8220613267483399,84000042
2021-04-15,2021-04-15 04:20:54,424,0,0,0,2441.9743131947243,0.0,630
2021-04-15,2021-04-15 04:20:54,1119,0,0,0,3049.544884722298,0.0,630
2021-04-15,2021-04-15 04:20:54,1351,0,0,0,2687.7548990351142,0.0,630
2021-04-15,2021-04-15 04:20:54,977,0,0,0,3937.293463367454,0.0,630
2021-04-15,2021-04-15 04:20:54,558,0,0,0,2523.9732223629458,0.0,630
2021-04-15,2021-04-15 04:20:54,706,0,0,0,2698.673598104048,0.0,630
2021-04-15,2021-04-15 04:20:54,2592,0,0,0,3162.2868018446675,0.0,630
2021-04-15,2021-04-15 04:20:54,236,0,0,0,1369.0683373941292,0.0,630
2021-04-15,2021-04-15 04:20:54,645,0,0,0,2718.4220508281705,0.0,630
2021-04-15,2021-04-15 04:20:54,1042,0,0,0,3758.34084761046,0.0,630
2021-04-15,2021-04-15 04:20:54,8930,0,0,0,5275.62636986099,0.0,630
2021-04-15,2021-04-15 04:20:54,732,0,0,0,1540.5661370093655,0.0,630
2021-04-15,2021-04-15 04:20:54,5353,0,0,0,4295.94080541868,0.0,630
2021-04-15,2021-04-15 04:20:54,1050,0,0,0,3442.1715184893787,0.0,630
2021-04-15,2021-04-15 04:20:54,1553,0,0,0,3476.2949366521916,0.0,630
2021-04-15,2021-04-15 04:20:54,7298,0,0,0,4965.166276601535,0.0,630
2021-04-15,2021-04-15 04:20:54,1036,0,0,0,4480.775052982138,0.0,630
2021-04-15,2021-04-15 04:20:54,1108,0,0,0,2612.652974604447,0.0,630
2021-04-15,2021-04-15 04:20:54,313,0,0,0,2870.50623624358,0.0,630
2021-04-15,2021-04-15 04:20:54,677,0,0,0,4282.641700404858,0.0,630
2021-04-15,2021-04-15 04:20:54,1127,0,0,0,2942.021040540893,0.0,630
2021-04-15,2021-04-15 04:20:54,760,0,0,0,1982.4707846410683,0.0,630
2021-04-15,2021-04-15 04:20:54,631,0,0,0,3383.740883740884,0.0,630
2021-04-15,2021-04-15 04:20:54,1295,0,0,0,4010.156999969033,0.0,630
2021-04-15,2021-04-15 04:20:54,32,0,0,0,1866.977829638273,0.0,630
2021-04-15,2021-04-15 04:20:54,1728,0,0,0,4781.273346061261,0.0,630
2021-04-15,2021-04-15 04:20:54,958,0,0,0,3252.5293678278,0.0,630
2021-04-15,2021-04-15 04:20:54,426,0,0,0,3764.2484757444563,0.0,630
2021-04-15,2021-04-15 04:20:54,168,0,0,0,1092.1146720405645,0.0,630
2021-04-15,2021-04-15 04:20:54,714,0,0,0,1809.1980235651847,0.0,630
2021-04-15,2021-04-15 04:20:54,295,0,0,0,1673.9488168870223,0.0,630
2021-04-15,2021-04-15 04:20:54,3766,0,0,0,4497.897955283776,0.0,630
2021-04-15,2021-04-15 04:20:54,1785,0,0,0,3790.372242159132,0.0,630
2021-04-15,2021-04-15 04:20:54,991,0,0,0,2526.900912846142,0.0,630
2021-04-15,2021-04-15 04:20:54,347,0,0,0,2236.1129011470553,0.0,630
2021-04-15,2021-04-15 04:20:54,1559,0,0,0,3077.8038813100898,0.0,630
2021-04-15,2021-04-15 04:20:54,1147,0,0,0,2837.4935061722285,0.0,630
2021-04-15,2021-04-15 04:20:54,280,0,0,0,2015.6936145705847,0.0,630
2021-04-15,2021-04-15 04:20:54,977,0,0,0,2186.7096398755566,0.0,630
2021-04-15,2021-04-15 04:20:54,1884,0,0,0,4937.753898571616,0.0,630
2021-04-15,2021-04-15 04:20:54,325,0,0,0,1476.6015447523853,0.0,630
2021-04-15,2021-04-15 04:20:54,704,0,0,0,2899.983522820893,0.0,630
2021-04-15,2021-04-15 04:20:54,156,0,0,0,1967.9576132206385,0.0,630
2021-04-15,2021-04-15 04:20:54,1382,0,0,0,3734.4286216121272,0.0,630
2021-04-15,2021-04-15 04:20:54,980,0,0,0,3991.365617236183,0.0,630
2021-04-15,2021-04-15 04:20:54,561,0,0,0,3175.771299179168,0.0,630
2021-04-15,2021-04-15 04:20:54,1185,0,0,0,3178.0513315632793,0.0,630
2021-04-15,2021-04-15 04:20:54,78,0,0,0,1436.46408839779,0.0,630
2021-04-15,2021-04-15 04:20:54,246,0,0,0,2383.489971901948,0.0,630
2021-04-15,2021-04-15 04:20:54,1629,0,0,0,2277.3661400810847,0.0,630
2021-04-15,2021-04-15 04:20:54,1247,0,0,0,3573.987561262217,0.0,630
2021-04-15,2021-04-15 04:20:54,1208,0,0,0,3982.1987802867975,0.0,630
2021-04-15,2021-04-15 04:20:54,786,0,0,0,3051.1237917782696,0.0,630
2021-04-15,2021-04-15 04:20:54,1336,0,0,0,4885.004936195108,0.0,630
2021-04-15,2021-04-15 04:20:54,773,0,0,0,3822.947576656775,0.0,630
2021-04-15,2021-04-15 04:20:54,261,0,0,0,0.0,0.0,630
2021-04-15,2021-04-15 04:20:54,300,0,0,0,1850.5952748133984,0.0,630
2021-04-15,2021-04-15 04:20:54,477,0,0,0,2478.050807834173,0.0,630
2021-04-15,2021-04-15 04:20:54,2804,0,0,0,2126.1591889658107,0.0,630
2021-04-15,2021-04-15 04:20:54,726,0,0,0,3167.8156907234493,0.0,630
2021-04-15,2021-04-15 04:20:54,406,0,0,0,2973.0521382542474,0.0,630
2021-04-15,2021-04-15 04:20:54,1662,0,0,0,3460.6975533576256,0.0,630
2021-04-15,2021-04-15 04:20:54,316,0,0,0,1455.416359616802,0.0,630
2021-04-15,2021-04-15 04:20:54,652,0,0,0,2403.420819817163,0.0,630
2021-04-15,2021-04-15 04:20:54,482,0,0,0,1594.6008535415356,0.0,630
2021-04-15,2021-04-15 04:20:54,15829,0,0,0,4970.779516456738,0.0,630
2021-04-15,2021-04-15 04:20:54,1471,0,0,0,4087.3600266748167,0.0,630
2021-04-15,2021-04-15 04:20:54,1134,0,0,0,3191.848682729115,0.0,630
2021-04-15,2021-04-15 04:20:54,389,0,0,0,1834.1270215474563,0.0,630
2021-04-15,2021-04-15 04:20:54,3347,0,0,0,4646.997570288095,0.0,630
2021-04-15,2021-04-15 04:20:54,3307,0,0,0,4452.612729059793,0.0,630
2021-04-15,2021-04-15 04:20:54,2573,0,0,0,4040.8958130477117,0.0,630
2021-04-15,2021-04-15 04:20:54,3498,2182,0,0,0.0,62.37850200114351,630
2021-04-15,2021-04-15 04:20:54,779,0,0,0,2843.584595729148,0.0,630
2021-04-15,2021-04-15 04:20:54,1458,0,0,0,4043.1491084551176,0.0,630
2021-04-15,2021-04-15 04:20:54,2472,0,0,0,4941.726805669392,0.0,630
2021-04-15,2021-04-15 04:20:54,119,0,0,0,1419.0317195325542,0.0,630
2021-04-15,2021-04-15 04:20:54,684,0,0,0,3200.449185850646,0.0,630
2021-04-15,2021-04-15 04:20:54,874,0,0,0,2707.3911157920825,0.0,630
2021-04-15,2021-04-15 04:20:54,650,0,0,0,1935.9642591213699,0.0,630
2021-04-15,2021-04-15 04:20:54,0,0,0,0,0.0,0.0,84070001
2021-04-15,2021-04-15 04:20:54,4722,140,0,0,9740.299923678294,2.964845404489623,84000044
2021-04-15,2021-04-15 04:20:54,17072,347,0,0,10391.254595476346,2.032567947516401,84000044
2021-04-15,2021-04-15 04:20:54,5983,40,0,0,7289.0524110036295,0.6685609226140732,84000044
2021-04-15,2021-04-15 04:20:54,90620,1920,0,0,14183.065151010049,2.1187375855219597,84000044
2021-04-15,2021-04-15 04:20:54,15580,30,0,0,0.0,0.1925545571245186,84000044
2021-04-15,2021-04-15 04:20:54,9274,165,0,0,7385.110330713426,1.779167565236144,84000044
2021-04-15,2021-04-15 04:20:54,2510,38,0,0,10233.620092143352,1.5139442231075697,84000045
2021-04-15,2021-04-15 04:20:54,16772,217,0,0,9815.534435132731,1.2938230383973288,84000045
2021-04-15,2021-04-15 04:20:54,905,15,0,0,10416.666666666666,1.6574585635359116,84000045
2021-04-15,2021-04-15 04:20:54,22185,504,0,0,10952.41856653403,2.2718052738336714,84000045
2021-04-15,2021-04-15 04:20:54,1530,51,0,0,10877.292762690176,3.3333333333333335,84000045
